appVersion,reviewId,content,score,at
4.6.4,d034ab50-0c19-4016-97d8-a1ec503bad73,good,5,2024-12-11 08:26:41
4.6.4,ebffd54e-d811-4657-b1ab-936a74e0f324,Assalamualaikum....tolong dong cara ganti/ubah data plat nomor di aplikasi ini 🙏,3,2024-12-11 08:14:43
4.6.4,4bd06fda-4cd4-4a46-a8dc-5d4b085f310b,mantal,5,2024-12-11 06:55:25
4.6.4,1b9b3879-01b6-45c6-b3ba-2d7831ee5898,Woe pas foto ktp udah difoto 1000 x knp g bisa masuk???????,3,2024-12-11 06:54:06
4.6.4,95817bfe-1315-4777-abc7-9f2233f19fb7,good,5,2024-12-11 06:41:28
4.6.4,35e410e3-cd81-42eb-aad8-e31a5cd36ff7,"Aplikasi tolol, pendaftaran ditolak terus",1,2024-12-11 05:24:37
4.6.4,96f7737f-5116-4228-9f14-9b3eeb57f104,"ok, sudah berfungsi normal.",5,2024-12-11 05:01:35
4.6.4,b4ba6c55-942b-41d0-9653-40e9f9ae5aca,PLN mantap,5,2024-12-11 04:22:44
4.6.4,9b772475-9e33-48ba-8352-1bfa2a31ad54,Sangat membantu sekali aplikasi BPJS satu ini,1,2024-12-11 03:57:55
4.6.4,0d88d948-18c4-437b-9e55-40055f7d8d87,"Masalah di otp, masalah di home page tolong di fix kan, masa production banyak bug gini",1,2024-12-11 03:29:48
4.6.4,31f7f683-0975-4b2a-83e1-f477e039f31e,"Setiap masuk halaman Subsidi Tepat, selalu muncul pop up ""Tidak dapat memuat halaman"", pdhal sinyal udh bagus, buka hlman yg lain oke² aja. Ribet dah...",2,2024-12-11 02:55:25
4.6.4,2fe025b7-c8e2-40d3-9ed6-403544e00ec9,Semoga no kendala,5,2024-12-11 02:15:54
4.6.4,1c7b4534-8559-4817-949a-910c63f8bab7,update terbaru gak bisa login dg nomor hp 10digit,1,2024-12-11 02:07:20
4.6.4,f85dc621-4e6b-453e-8260-adab941f6ed0,ok,5,2024-12-11 02:06:02
4.6.4,df9b8181-5d87-4d9d-8958-1b5b7cbbf33d,"Dibandung banyak pom yg gak bs memakai aplikasi pertamina, dengan alasan eror apa yg sy sudah bayarkan oleh saya tdk masuk dlm itungan storan karyawan yg melayani nya. Kasihan karyawan nya, Jd sy sudah hapus aplikasi nya, awalnya sangat mempermudah pembayaran dan banyak keuntungan nya.",1,2024-12-11 01:57:47
4.6.4,54e6d8b1-d58e-4481-b63a-5273a0bb5272,Udah 2 hari nyoba tetep terjadi kesalahan. Padahal data sudah sesuai hadeh.....,1,2024-12-11 01:16:41
4.6.4,e5fc1bf5-bdd1-4c47-983e-1c690d62e3fd,Mau daftar subsidi tp di aplikasi eror. Halaman tidak dapat dimuat..,1,2024-12-10 23:51:52
4.6.4,3e3e7e69-babb-4a63-b681-d3d08982040f,"2x daftar 2x gagal gak pernah bisa berhasil pasti mentok setelah setelah cek data terdeteksi roda 2, gimana sih......",1,2024-12-10 22:49:03
4.6.4,0eb2d3e2-7347-414a-a594-20ba3e394cc8,"Daftar subsidi tepat gagal terus, belum lagi bug apk.nya... TOLONG DIPERBAIKI LAGI, GAK WEB GAK APK MAU DAFTAR SUBSIDI TEPAT ZONK MULUUUU",1,2024-12-10 17:22:25
4.6.4,8fbfb222-73c4-40d9-8206-c2923010227c,Good,5,2024-12-10 15:57:24
4.6.4,05b96e43-2d94-4734-ab4d-1450327557f8,Menyusahkan rakyat saja saat di SPBU,2,2024-12-10 14:37:45
4.6.4,d5f82b48-6bbf-4489-8c52-c2e0cfa0b530,Mudah,5,2024-12-10 14:35:47
4.6.4,ef4c78b4-579b-43f6-925a-d010c06bf8ab,good,5,2024-12-10 13:01:07
4.6.4,a29d5551-1baf-4be5-94e4-20dab8548a7e,ok,5,2024-12-10 12:59:35
4.6.4,46c5ea65-2361-4508-a776-709612601c4b,Maaf nih min. Kenapa sekarang upload BPKB dari aplikasi my Pertamina tidak bisa di ambil dari galery Sedangkan orang kan banyak yg pada kridit dan barcode ny eror atau make akun orang. Atu beli mobil bekas akun ny make akun biro jasa dan BPKB di lising Sedangkan lising banyak yg di angunin lagi. Jadi ga bisa di terbitkan dari pihak lising ny Pencerahan ny lgi mana doong min ? Masa iya saya kridit 4 Tahun baru 8 9 bulan barcode dari pemilik lama eror dan sisa ny saya ke dexmin.,3,2024-12-10 12:58:27
4.6.4,06f1d45f-5bbd-4c24-8b85-e0062e36fa33,mantap gan,5,2024-12-10 12:07:21
4.6.4,00f269d8-988e-453b-a711-84b28e8d0fdb,Kenapa sudah terdaftar di my Pertamina Namun kode barcode tidak ada .,2,2024-12-10 10:13:53
4.6.4,7296eda2-570f-46db-aaa3-f81b02bf7a5b,"Aplikasi belum mumpuni memalukan sekali milik BUMN seperti ini, registrasi terlalu banyak gagal dan belum layak di edarkan",1,2024-12-10 10:08:19
4.6.4,00b4121b-067a-4e0e-8b56-8d4d12488574,aplikasi gajelas minta otp di masukin malah laman bermasalah sudah 3 kali,1,2024-12-10 09:57:31
4.6.4,307965e7-8b25-4ddd-94dc-c687fd8c48c7,Sangat membantu saya,5,2024-12-10 08:59:36
4.6.4,b1e6a00d-c6e3-41d7-aeaf-68b8a865d63a,ok,5,2024-12-10 08:51:18
4.6.4,9a109e92-0138-4505-9c4f-002f28c3df60,gampang dan dl simple penggunaan aplikasi nya 👍,5,2024-12-10 08:30:34
4.6.4,a43137d3-52b4-40cc-b67e-4b2f29f37e24,Tolong dong fitur upload STNK dibuat kaya dulu bisa upload dari Media Galeri. Kalau foto langsung selalu kelebihan MB. Fitur Reset Kode kendaraan yang udah dipakai pun harusnya dipermudah dan dipercepat. Udah upload BPKB Masih aja butuh waktu 14hari. LAMBAT,1,2024-12-10 08:07:54
4.6.4,12450372-46f8-4c34-ad09-8c064d1a534c,susah banget tiap mauk masukin foto ktp gak masuk,1,2024-12-10 07:23:06
4.6.4,35f4134f-c3cb-4076-b988-8b47eb522632,"Aplikasi sampah... Sama dengan peraturan sampah.. Minimal jika melegalkan suatu aturan atribut pendukungnya di pastikan baik dan tidak bermasalah... Ini mau daftar aja error terus gimana bisa orang claim code kalau daftar aja bermasalah.. Subsidi tepat dari jaman apaan... Banyak tuh yg gk bisa daftar dari kalangan gk mampu bahkan tau hp aja kgk... Memang lucu pemerintah ini,, lucu idenya lucu lawakannya",1,2024-12-10 07:21:31
4.6.4,d36875ac-7c93-4988-b560-a1ddad18f71d,"Kalo barcode error jadinya gak bisa isi, apakah tidak ada solusi lain? Masa harus nunggu 2 jam scan barcode lagi",1,2024-12-10 07:17:32
4.6.4,9420947f-df87-48ed-b26f-fb6caad65b4a,Memakai my pertamina dan tidak ...tetap saja jalurnya digabung,5,2024-12-10 07:16:20
4.6.4,e2936116-9c07-46e2-9e94-94e4c50387c5,aplikasi belum layak pakai,2,2024-12-10 06:14:37
4.6.4,3d138ef1-8844-493a-a780-550f54a27eee,Aplikasi cacat,1,2024-12-10 06:09:11
4.6.4,e5f999da-1786-49b8-ace5-80df226fcfa1,Ada bugs saat upload foto stnk setelah diklik ok malah kembali ke menu pendaftaran.,1,2024-12-10 05:32:33
4.6.4,87459abc-458b-44d3-9513-8489367df864,"APLIKASINYA MENIPU TIDAK BISA TUKAR POIN, TLP KE CALL CENTER TIDAK ADA SOLUSI, PAYAH",1,2024-12-10 05:26:56
4.6.4,c5cbd3ef-62b6-4ba6-a979-d47884892ab7,"Aplikasi galer, minimal benerin fiturnya ""pengisian form salah"" kepala bapak kau salah udh bener gw isinya",1,2024-12-10 05:13:01
4.6.4,dbab128a-1179-473a-b32c-78153ff6e2b5,Gak bisa ambil qr code??,3,2024-12-10 04:59:37
4.6.4,bcff27c4-d957-4b59-97d7-84ae98581e9a,"Aplikasi belum siap suruh orang download hadeh, hasil nya susah banget buat daftar upload yang lain, perbaiki kalau sudah benar baru suruh orang daftar.",1,2024-12-10 04:21:49
4.6.4,be588f3e-6913-4280-ad4e-65433ede2f71,ok,5,2024-12-10 04:15:27
4.6.4,d3cb5704-627d-4f98-8dca-37c5cfb4ebd4,mantap,5,2024-12-10 03:19:10
4.6.4,b0ee6feb-9fa9-4a37-a57c-ab2cb8697809,good,5,2024-12-10 03:07:36
4.6.4,679438b5-0a11-4fb6-ba76-bc5954a58127,Baik,4,2024-12-10 03:00:48
4.6.4,4983b69b-f66c-42c6-a74b-c549b947b179,Masak di web sama aplikasi tidak sinkron .. seharusnya input data dg login data sudah otomatis .. Dan plat merah setiap bkin app atau akun medsos hnya formalitas aja setiap keluhan tidak ada respon ..,1,2024-12-10 02:36:34
4.6.4,ef764247-0003-4ade-a43b-a429434ce103,Oke,4,2024-12-10 02:10:54
4.6.4,482b5bb0-63d9-48f7-9201-a7f7719875c0,mantap mudah digunakan untung beruntung juga..,5,2024-12-10 01:30:33
4.6.4,b000c129-e9aa-4829-a43a-fee4d847929c,"mantap, lancar jaya",5,2024-12-10 01:20:09
4.6.4,e1f9d14b-2bc3-488d-95d7-2cc015970eae,sangat kurengg,1,2024-12-10 01:00:12
4.6.4,7e3b434b-dc36-4008-bcf2-fc589b5ee6af,bagus,5,2024-12-09 23:32:25
4.6.4,9d12b568-bb9a-4c6a-9415-239031600813,"Saat buat barkot , sinyal harus bagus , khususnya saat upload foto stnk",5,2024-12-09 23:07:50
4.6.4,720007c4-ff78-464c-9443-fe2ca9db5082,Masih mencoba,1,2024-12-09 22:44:20
4.6.4,759dd7e4-c143-4845-9325-61eb0891dfe1,Ndak bisa upload foto ktp dan selfi,3,2024-12-09 22:43:04
4.6.4,abcc8ee0-bf91-494b-807f-9c1dda307814,Saya sudah berkali-kali isi form buat beli BBM Pertalite tapi selalu tidak bisa ribet benar. Padahal sudah isi sebagian besar syarat. dari KTP.STNK dan BPKB😏😫✌️,2,2024-12-09 15:02:29
4.6.4,5f3381c1-69de-408d-b89f-5bd6f85079ce,OK,4,2024-12-09 12:15:18
4.6.4,80882e26-9732-45c2-8bc1-296f57baaf0d,"Aplikasi mypertamina sangat membantu kami, dan juga sangat mudah mendaftarkan kendaraan kami.",5,2024-12-09 12:08:39
4.6.4,90a24c78-bedd-45de-8e1a-97881ab0119f,"Kalau ada yg sulit mengapa harus pilih yg mudah, ya tohhh...??? Mafia jual aplikasi, sy pikir subsidi akan diarahkan kpd mereka yg tau bukan yg berhak.",1,2024-12-09 12:07:44
4.6.4,ece3871c-dc9c-4a1e-b632-bf26ee7c10c1,"Daftar akun bisa, waktu ngisi Data unit sulit banget. Sudah email dan tlp CS sulit banget. Kayak ngak punya karyawan saja. Masak saya tlp jawabannya masih sibuk terus dan sudah di email tidak ada balasan ini saya hampir 1 bulan.",1,2024-12-09 11:19:17
4.6.4,084e3900-ee90-4b27-a473-d9423bf88e0f,Registrasinya susah,1,2024-12-09 11:10:03
4.6.4,9df3824b-e630-4c6e-b07c-21e0fa168e82,Tidak ada notifikasi kalau dapat voucher... Di inbox mungkin bisa dikasih notifikasi pesan belum terbaca dan juga pemberitahuan melalui sms atau WA kepada pemenang voucher... Melayang voucher 1jt saya karena tidak ada pemberitahuan... Baru buka inbox voucher sudah kadaluwarsa...,2,2024-12-09 11:09:29
4.6.4,0edab91e-9c81-4fd5-93c7-9c62d58196ed,"Tolong dong dibantu untuk upload fotonya itu bisa di pilih dari galeri, kmarin prasaan bisa upload foto dri galeri. Sekarang sdh tdk bisa. Harus foto langsung susah bngt lgi bnerinnya biar fotonya terlihat jelas.",5,2024-12-09 10:50:14
4.6.4,009325df-81e7-460b-bcfe-fe5e635a7c9d,Tombol buat upload data gaada kocak banget,1,2024-12-09 10:29:40
4.6.4,b38b8e3f-911c-47f3-a5bd-eb464d4e277e,Bagus,5,2024-12-09 09:55:07
4.6.4,2f4105ad-0401-4d85-868f-d8713676666e,sayangnya tidak semua SPBU ada tempat lajur my Pertamina khususnya roda 2,5,2024-12-09 09:16:06
4.6.4,04038495-7515-412e-95bf-0fa1c4a18a6f,mantap,5,2024-12-09 08:59:31
4.6.4,c0334939-0fee-44fa-853b-d2c794d13570,Kenapa aplikasi nya gak bisa kebuka??,1,2024-12-09 08:30:00
4.6.4,9b23c0bb-05c2-4dac-93c3-611110b665b0,"sangat memudahkan, cuma agak takut krn megang hpnyanya di SPBU. mngkin bs di ksih tmpt utk bayar khusus 😂",5,2024-12-09 08:18:02
4.6.4,323bcda5-6feb-4954-9a72-70727bc23adf,Ribet banget udh download tapi ga bisa di buka,1,2024-12-09 06:53:36
4.6.4,38a71327-5bce-4feb-bc38-7c8fa042b2f8,Ada aplikasi.. Tapi mau lihat riwayat ato yg lainnya pun harus dari google.. Gak jelas ini,1,2024-12-09 06:44:32
4.6.4,120df58f-fd22-42cd-8119-a061488476e2,"Gambar foto KTP salah terus padahal sudah pas sesuai arahan tapi tetep gagal terus gak bisa lanjut lagi, udah dcoba sampe 1 jam tetep ga bisa lanjut sekelas pertamina ga siap bikin aplikasi mending gaji direksinya potong aja. Bikin ribet aja.",1,2024-12-09 06:33:47
4.6.4,44ee8aff-b7b6-4c8e-8e8c-c41a5f4a7490,ok,5,2024-12-09 05:56:05
4.6.4,0d6987e9-ee59-498e-9d7f-7014fdf2cb4c,kasih solusi dong gimn cara ngirim data stnknyaa saya sudah satu minggu lebih lohh gak bisa truss ada tulisan terjadi kesalahan pada sistem gimna ni tolong lah kebijakannya lewat chrome sama aja gak bisa bukannya memudahkan malah jadi mempersulit ini namanya,1,2024-12-09 05:41:16
4.6.4,72f4774c-a715-43f6-9d7a-ba9598088dfe,transaksi menjadi lebih mudah,5,2024-12-09 03:50:00
4.6.4,cc62f677-eca4-4f05-9ba1-3063cf11e13d,"Perusahaan kelas nasional,, gak becus bkin aplikasi,, banyak banget bug.nya,, apa gak di cek dulu apa, sbelum app.nya diluncurkan... Ngisi pertalite harus pke barcode,, app ya bnyak bug,, susah buat daftar... Trus maunya apa kyak gni...",1,2024-12-09 03:20:44
4.6.4,fc972d96-18d4-46ef-bcd8-10d2128fd90b,gabisa upload kirim data ditolak terus kesalahan sistem,1,2024-12-09 02:49:07
4.6.4,738ade0e-2a79-434e-89bc-a434302bf3e3,oke mantap,4,2024-12-09 02:43:16
4.6.4,bc01e6fa-1448-42a6-b720-035bb8ba2595,lumayan aja😅,5,2024-12-09 00:57:10
4.6.4,32cef57c-76c1-4ffc-a332-a376bd9b8343,"Kenapa sekarang tidak ada fitur aplud di bagian fto STNK,, repot kalau harus fto langsung STNK,, enak sprti dulu ada fitur aplud dari galeri",1,2024-12-09 00:48:53
4.6.4,457da2b8-2fd1-4b73-9703-59a3a7af5d63,"Terjadi kesalahan pada sistem, sdh menghubungi 135 , sdh pake chrome dan firefox, sdh clear cache, sdh restart perangkat, sdh menggunakan beberapa perangkat yg berbeda, sdh restart internet, sdh ganti provider tetap saja tidak bisa. Diperbaikilah, masa sekelas pertamina begini, hedeeeehhh...",1,2024-12-09 00:43:57
4.6.4,d92f02cc-2b00-4e46-8b80-24f5626a704b,"Metode pembayaran gagal memuat saldo terus, udah di restart, di logout, di uninstal tetep aja gak ada perubahan, semakin mengecewakan.",1,2024-12-09 00:02:17
4.6.4,beebca71-ba9f-4672-85e5-46f8987a3c5c,Gagal trus... CATATAN TERLALU RIBET LEBIH BAIK MANUAL KEBIJAKAN SAPA JUGA INI KAMI RAKYAT BOS NYA JDI JGN DIBUAT SUSAH BAGI KAMI,1,2024-12-08 22:47:00
4.6.4,f86db4bc-0386-4026-a204-0aafbb1e7412,"Kecewa, dari kemarin saya mau melakukan konfirmasi data tapi gagal terus padahal saya yakin saya sudah mengisi data yang sesuai tapi selalu muncul peringatan ""terdapat kesalahan dalam pengisian form. Cek kembali isian form anda"" Sudah di cek berkali kali dan coba lagi selalu muncul peringatan itu, gimana mau buat Qrcode nya coba, nanti kalau ga punya qr code kami sebagai konsumen yang ditegur oleh pihak spbu",1,2024-12-08 22:34:53
4.6.4,8e56bff9-d635-4def-aa42-9f06f4255e67,"Aplikasi gk kelas, Gk bisa masuk di aplikasi udh di coba 3 hari tapi sama aj gk bisa masuk....",1,2024-12-08 21:22:02
4.6.4,056cfee0-d611-43aa-8d60-21feae621988,"Kenapa setiap aku coba untuk daftar kendaraan selalu gagal terus, padahal pengisian form gak ada yang salah. Tapi selalu gagal. Gak bisa membantu aplikasi ini",1,2024-12-08 18:22:42
4.6.4,369864a3-3c08-4a21-a0ff-98b616275b80,Sangat membantu,5,2024-12-08 16:59:26
4.6.4,fea76e57-f402-4a04-9029-fb0871bc6223,Belum ada barkot,5,2024-12-08 16:46:51
4.6.4,a4d759c6-2391-445c-8ff2-6104507091bc,apk busuk,1,2024-12-08 16:08:30
4.6.4,35a8e268-d4aa-4092-b663-0394fc929160,Moga aplikasinya beguna dengan sempurna,4,2024-12-08 15:59:16
4.6.4,aae537f7-55ce-49d2-a9ed-9bf81ab03a86,Kesalahan sistem terus,1,2024-12-08 15:46:46
4.6.4,c2d88e9c-1d03-4a66-8db4-e8e5b172eba2,"Salah konfirmasi penulisan email, pas mau dirubah susah bangt",1,2024-12-08 15:01:54
4.6.4,350a4582-5541-4547-953d-1aa0beddf35e,semoga kedepannya beli pertalite mendapatkan poin juga lebih mudah lagi sinyal untuk membuat barcode aplikasi mypertamina,3,2024-12-08 14:20:37
4.6.4,f3252d10-b014-4888-b8fc-d62b8ee3042a,woke,5,2024-12-08 13:47:16
4.6.4,4486176f-32bc-41c7-b232-a874e174264c,"Aplikasi malah gak bisa membantu.. Pendaftaran subsidi segitu rumitnya, masih aja gak bisa login. Berulang ulang, berkali kali udah di coba masih gak bisa daftar.. APK nya tolong di perbaiki,agar lebih mudah utk mengaksesnya.",1,2024-12-08 12:54:53
4.6.4,8440e33c-34d5-4e5d-96ee-3f1e941eae55,Bagus,5,2024-12-08 12:12:46
4.6.4,8f78ad73-e294-4336-97e3-d67dee16d7fd,"sistem ampas dicoba berkali kali juga tetep pesannya terjadi kesalahan terjadi kesalahan gak jelas. Kalo buat aplikasi testing dulu yang bener baru rilis. Maksa pake barcode tapi sistem gak stabil, gaguna",1,2024-12-08 11:40:52
4.6.4,4bf15f78-af27-41b0-8a88-72bc320c26bb,"aplikasi mypertamina ngelag terus, upload foto Tidak bisa, minta otp tapi ga masuk-masuk utk sekelas perusahaan besar ini keselahan terbesar si pelayanannya not good.",1,2024-12-08 09:37:39
4.6.4,945e4ee9-628f-4599-a7ff-c555631d9b74,Baguss,4,2024-12-08 08:35:45
4.6.4,ce36320b-6fba-4045-a9d6-0a0f6f637726,👎🏻,1,2024-12-08 08:27:17
4.6.4,6d82a992-5ec0-4595-a992-b01f6da72985,"Ada baiknya, ada repotnys dgn sistim barkot beli bbm",5,2024-12-08 08:06:55
4.6.4,1cbb8a18-c297-44ca-8e72-af399953ba18,lumayan,5,2024-12-08 07:59:35
4.6.4,861cf509-8777-49fd-939c-781d4d901037,Gak pernah ditindak lanjuti laporannya,1,2024-12-08 07:23:24
4.6.4,d02a1259-64f2-4bbe-bcac-67bc2b396593,Mantaappp,5,2024-12-08 06:19:48
4.6.4,2bc1835a-3a28-4fd3-ae47-edea34527eb6,mantaaap,5,2024-12-08 05:43:06
4.6.4,759c35ea-2c72-448b-9a45-802a9b815081,the besr,5,2024-12-08 04:02:58
4.6.4,6ea55da4-f49b-4499-8025-dae1e4987e1d,sangat membantu,5,2024-12-08 04:01:22
4.6.4,652e6edd-29aa-48a8-8533-67ff4bb23047,mantap,5,2024-12-08 03:53:59
4.6.4,80f5ac34-2aaf-4ca4-8602-a669b13ee608,Aplikasi paling susah & ribet utk registrasi dsb. sering eror,1,2024-12-08 03:11:45
4.6.4,ab5188ef-e4ab-4682-a295-ab40d1c209bb,"Aplikasi sulit untuk daftar Pakai goggle crom, Firefox, safari versi terbaru juga sulit untuk daftar.. ☹️",3,2024-12-08 01:14:29
4.6.4,1b58565c-6823-40b8-a1bf-14177ea28ed7,Sangat membantu,5,2024-12-08 01:07:53
4.6.4,fb631be8-ecd6-4b0d-8b90-040b0934dabd,"sesuatu yg biasa banyak minus app bumn😅 masalah terjadi pada saat mau tambah unit.. data plat nomor tidak bisa di input. bagaimana bisa data kita di subsidi tepat sudah masuk, sudah dapat qr.. tapi di akun aplikasi tidak terapdet? apakah gak terkoneksi? form ambil/ klaim qr qode juga ribet untuk yg sudah terverifikasi. kita sudah login aplikasi. mau cek qr masih di suruh input ktp. bukannya dg login seharusnya sdh tidak perlu hal tsb?",1,2024-12-08 00:21:25
4.6.4,d59e7566-da31-49b3-a89b-e5d71a363d47,Bgmna cara ambil barkotnya te bisa biar daftar te bsa,2,2024-12-08 00:11:48
4.6.4,c782ff01-1149-4340-9ebc-8d24923188ad,"cross check lagi dong bro,udah sesuai nopol kok ditolak,gajeee bisanya nyusahin",1,2024-12-07 23:29:29
4.6.4,6acde485-f6a2-4af9-99f6-47b2afa474de,Udah nyoba daftar berkali-kali munculnya kesalahan sistem muluuu. Sekelas Pertamina masa' sistemnya kaga diberesin selama berbulan-bulan. Liat review ternyata banyak yg mengalami hal yg sama tapi tanggapan Pertamina cuma bisa minta maaf. Kocak. Kaga solutif. Kirain mah dg nama besar Pertamina bakalan punya sistem udah bagus dan user friendly ternyata ZONK 👎👎👎,1,2024-12-07 22:32:24
4.6.4,75fc35f2-525b-465f-92de-8f8f10744e50,easy,5,2024-12-07 22:19:38
4.6.4,895a02ee-dc07-4e1c-9200-3f3edbb93ff3,"Mohon tambah sistem keamana akun pengguna, baik dari printger dan sebagaimana sehingga data tidak bocor.",2,2024-12-07 15:56:46
4.6.4,b54df651-6d0e-493e-9a4c-3e5d89f5e84a,"Aplikasi sampah , nyusahin masyarakat. Niatnya baek. Tapi kalo tolol , jangan di liatin banget . makan gaji buta .Pajak hey ini buat gaji kalian. Sampah. Kalo belum bisa bikin aplikasi. Jangan buat peraturab yang kayak taik gini . Kualitas manusia pemakan gaji buta duit pajak ya gini...",1,2024-12-07 15:34:28
4.6.4,45684514-8629-4278-9426-01fe77510e25,ada bug di menghubungkan pembayaran tolong diperbaiki,5,2024-12-07 15:21:26
4.6.4,67914265-8fbf-4a2c-9b74-889840fb8be9,Aplikasi ini eror Setelah diupdate selalu muncul halaman tidak dapat dimuat Tidak bisa lihat kode QR,1,2024-12-07 14:12:00
4.6.4,bd75a0f6-1cd8-41d0-b2bc-362a3a5fcacb,"tolong diperbaiki masalah kualitas pertamax sekarang yang sekarang mulai jelek sekali, kasus pertamax mulai menjalar ke Kota Balikpapan,contohnya salah satu SPBU di Kota Balikpapan, Propinsi Kalimantan Timur, pertamax sekarang mulai suka nyendat - nyendat, tarikan jadi berat untuk mobil, tolong diperbaiki kualitas pertamax sekarang",2,2024-12-07 13:35:22
4.6.4,f4cfa0ea-8729-4914-8ae6-c88257a7511b,saya gk bisa buka barkot nya kenapa gk bisa,5,2024-12-07 13:00:37
4.6.4,28363cb2-1644-4ae9-ab32-dad6f70f1fea,oke,5,2024-12-07 12:31:51
4.6.4,396af776-861e-4060-9c54-02b93e3bbb6f,"Mau daftar ambil barcode aja gak bisa, aplikasi tidak layak",1,2024-12-07 11:59:50
4.6.4,43472876-07ed-4738-bd5c-26000037e0e4,nyaman banget pembayaran pakai apk my Pertamina dan pelayanannya memuaskan,5,2024-12-07 11:37:39
4.6.4,655d4050-5557-44ce-a01c-5b2aaa58fafe,Mantaap pelayanannya👍👍,5,2024-12-07 11:30:12
4.6.4,c93ebf01-af85-4fa6-a398-dcf0c86c1661,Tambahkan payment dana juga dong,3,2024-12-07 11:27:52
4.6.4,bb99961c-9a41-482f-8238-284c248f1dd2,Ngribetin doang,1,2024-12-07 11:27:45
4.6.4,6dab6c41-ecf1-4497-ae97-9b05faa30097,good,5,2024-12-07 11:25:16
4.6.4,077fcec3-f689-4956-ac7c-cd8f0eb0c37f,"Lumayan bermanfaat, harus tetap meningkatkan privacy karena ada data pribadi yang tertulis",5,2024-12-07 11:02:58
4.6.4,4e878df1-bca3-4d0a-ad7a-bedbbe76840e,BBM yaa My Pertamina,5,2024-12-07 10:49:14
4.6.4,6ace0ed5-bba3-4d67-8785-5d6c71024191,"ngebugg.. engga bisa masukan foto KTP sudh view youtube, ngebug engga bs ambil foto.. engga ada solusi,",1,2024-12-07 09:59:19
4.6.4,a51f6312-46fc-416e-b699-e6248bd9c4cc,Gua minta kode otp gak di kirim2. tolong bantuannya...,5,2024-12-07 09:29:12
4.6.4,d4c692eb-25b3-4151-943f-45085521f63a,Baik sekali,5,2024-12-07 09:28:56
4.6.4,6e7b9ee9-b4fd-4dd5-a4fe-21ff1419394f,Lebih mudah,5,2024-12-07 08:49:42
4.6.4,b09a8a25-165e-496b-998f-3c59acba281a,Aplikasi tidak guna Saya mendaftarkan barcode susah selalu gagal padahal jalan nya sudah benar menyusahkan masyarakat,1,2024-12-07 08:38:19
4.6.4,741df352-8325-44de-bc14-507dac5aae02,"Klo udah dapat kode QR, untuk menampilkan kode QR secara berkala nya Sulit!! Apa harus ulang tahapan Ambil Kode QR lagi ??",3,2024-12-07 08:18:31
4.6.4,179dfe72-588c-405d-82c1-7c529816be63,"Saat mau mendaftarkan, nik berstatus sdh terdaftar. Padahal blm pernah di daftarkan. Lalu saat login dan menggunakan menu lupa password, saat klik periksa data, malah keluar status *user tidak ditemukan* Update, ternyata bisa daftar dgn pertama hrs memasukkan akun pembayaran dulu di bag. logo barcode itu. Ttp saja sangat merepotkan utk kalangan ortu yg, yg biasa bayar Cash. Dan perlu bawa2 hp, internet dan mobile banking. Knp gak lgsg dgn debit saja klo gitu. Gak perlu lah instal2 app lagi",2,2024-12-07 07:42:51
4.6.4,1de80858-ccb4-49ab-81ad-2e8f212f2029,"Aplikasinya sangat tidak baik, sampai saat ini belum bisa dipergunakan dengan baik, mohon segera diperbaiki, demi kenyamanan kami dalam menerima layanan pertamina.",1,2024-12-07 07:21:30
4.6.4,4578e7a1-327d-4f04-986b-bdf8f67a5b4e,"kenapa sistem sering terjadi error, udah coba berkali""tetap saja sistem error",1,2024-12-07 05:04:29
4.6.4,bfeeb7ec-a9db-4785-b9d4-cc29d4f196ad,"Saya mau daftar sumsidi bmm pertalit tapi tidak pernah bisasedangkan saya mau beli bbm pertalite tidak bisa jika tidak punya barcode bbm subsidi tp jika mau daftar ,lewat aplikasi maupun lewat browser,sedangkan kendaraan saya jenis bbm subsidi,kenapa pemerintah selalu bikin rakyatnya susah",1,2024-12-07 04:48:49
4.6.4,60bfafbc-f8aa-4d2d-9579-435e3258c360,Nyusahin,1,2024-12-07 03:57:19
4.6.4,b9737f60-c2f7-4e6b-9e26-300912ef5e15,"Aplikasi kon thol...elu yg nyuru org daftar buat beli bensin,. Tapi apk lu kaya khon tol, dikit2 eror, (terjadi kesalahan pada sistem) udah sminggu gue coba daftar kaga bisa bangsadd",1,2024-12-07 03:37:47
4.6.4,558e397f-372b-403a-969a-71991f1b7298,Aplikasi Rudet!!!,3,2024-12-07 03:16:04
4.6.4,cf79c0a6-c6a7-4cb6-9661-71a06142d2f1,Permudahkanlaaaaahh.....,5,2024-12-07 03:13:18
4.6.4,25281b31-80be-404e-b3bc-57217268ce2a,"Bikin server yg jelas bumn, mau login aja susah amat. Server lokal aja kayak gini. Benerin dulu sono",1,2024-12-07 03:10:45
4.6.4,bff6116a-acf9-4d59-94ca-6dc39390986a,Data my pertamina kok sampai bocor.. TOLOL,1,2024-12-07 02:13:51
4.6.4,466c4ca8-b568-4ee7-86ac-f439a6d80ad2,sangat baik,5,2024-12-07 01:55:48
4.6.4,e60fbed3-2036-4afe-a26b-36a1e383ff2a,mantapp,5,2024-12-07 01:42:42
4.6.4,b80e3b8a-75b3-491d-87c6-194f0de86821,"Beberapa kali ngisi BBM ga pernah tembus ke aplikasi, riwayatnya 0 terus",5,2024-12-07 01:11:57
